"comparison","feature_set","feature","coef","stderr","pval","qval","N","N.not.0"
"eoCRC_vs_YoungCtrl","pathways","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",0.0190850772898045,0.0666262441170879,0.774834769839384,0.918761765042772,199,31
"eoCRC_vs_YoungCtrl","pathways","PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.",-0.0119752237872397,0.0444164464959749,0.787743352204279,0.927786614818373,199,197
"eoCRC_vs_YoungCtrl","pathways","PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis",0.0222277001559025,0.0817585426313241,0.78600666790841,0.927786614818373,199,86
"eoCRC_vs_YoungCtrl","pathways","DAPLYSINESYN.PWY..L.lysine.biosynthesis.I",-0.0143804525626612,0.0615358128166159,0.815466871865555,0.933759905747286,199,185
"eoCRC_vs_YoungCtrl","pathways","PWY.6901..superpathway.of.glucose.and.xylose.degradation",0.00791350287641181,0.0329174517386184,0.8102713536074,0.933759905747286,199,197
"eoCRC_vs_YoungCtrl","pathways","PWY.7456..mannan.degradation",0.0127466299706419,0.0531294892930182,0.81064745942597,0.933759905747286,199,186
"eoCRC_vs_YoungCtrl","pathways","PWY0.781..aspartate.superpathway",-0.0163122713323125,0.0668879870727999,0.807582184646278,0.933759905747286,199,172
"eoCRC_vs_YoungCtrl","pathways","PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation",0.00821883174830282,0.0349222129491617,0.814186138985316,0.933759905747286,199,198
"eoCRC_vs_YoungCtrl","pathways","GLYCOCAT.PWY..glycogen.degradation.I..bacterial.",0.0226938768490013,0.0912864342109083,0.80392859120121,0.933759905747286,199,128
"eoCRC_vs_YoungCtrl","pathways","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",0.0141666675909242,0.0589995195298275,0.810491283089283,0.933759905747286,199,185
"eoCRC_vs_YoungCtrl","pathways","PWY0.1061..superpathway.of.L.alanine.biosynthesis",-0.0197955139998745,0.0832815277750824,0.812366736284995,0.933759905747286,199,147
"eoCRC_vs_YoungCtrl","pathways","PWY.5920..superpathway.of.heme.biosynthesis.from.glycine",0.0163771753014024,0.0643517239133074,0.799381764379963,0.933759905747286,199,11
"eoCRC_vs_YoungCtrl","pathways","PWY.5104..L.isoleucine.biosynthesis.IV",0.00936063184254573,0.0498919002083787,0.851370980384342,0.945684532103565,199,196
"eoCRC_vs_YoungCtrl","pathways","PENTOSE.P.PWY..pentose.phosphate.pathway",-0.00828604260323998,0.0411126817507897,0.840484565027517,0.945684532103565,199,195
"eoCRC_vs_YoungCtrl","pathways","PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis",0.00802477209745135,0.0421432467909514,0.849181648190607,0.945684532103565,199,189
"eoCRC_vs_YoungCtrl","pathways","P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I",0.012322105321729,0.0649404753775229,0.849705212186834,0.945684532103565,199,172
"eoCRC_vs_YoungCtrl","pathways","PWY.5994..palmitate.biosynthesis.I..animals.and.fungi.",0.0223361062573179,0.114731386846501,0.845844226789036,0.945684532103565,199,57
"eoCRC_vs_YoungCtrl","pathways","ARGORNPROST.PWY..arginine..ornithine.and.proline.interconversion",0.01304254857535,0.0669764667088944,0.84580577080659,0.945684532103565,199,44
"eoCRC_vs_YoungCtrl","pathways","PWY0.1415..superpathway.of.heme.biosynthesis.from.uroporphyrinogen.III",0.0134524875224357,0.0665104025397185,0.839922766911175,0.945684532103565,199,9
"eoCRC_vs_YoungCtrl","pathways","TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA",0.0176883073242858,0.0858008552910832,0.836884651604421,0.945684532103565,199,26
"eoCRC_vs_YoungCtrl","pathways","PWY.6143..CMP.pseudaminate.biosynthesis",0.0189569660216979,0.0941932545996364,0.840706417274483,0.945684532103565,199,24
"eoCRC_vs_YoungCtrl","pathways","PWY.5656..mannosylglycerate.biosynthesis.I",-0.012516614876189,0.0592666881396476,0.832958026318902,0.945684532103565,199,5
"eoCRC_vs_YoungCtrl","pathways","MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis",-0.00818318284736048,0.0453873194235869,0.857106928099763,0.946388899776821,199,195
"eoCRC_vs_YoungCtrl","pathways","PWY.7392..taxadiene.biosynthesis..engineered.",-0.0170329523798019,0.0944556395068563,0.857083059285799,0.946388899776821,199,113
"eoCRC_vs_YoungCtrl","pathways","PWY.6270..isoprene.biosynthesis.I",-0.0185920423834813,0.107293464239963,0.862607593307593,0.946826677861292,199,134
"eoCRC_vs_YoungCtrl","pathways","PWY.7312..dTDP.D..beta..fucofuranose.biosynthesis",-0.0201290223066749,0.115881258797197,0.862277069483812,0.946826677861292,199,44
"eoCRC_vs_YoungCtrl","pathways","METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis",-0.00764811094199777,0.0455587642146943,0.866856780009829,0.948308352054325,199,195
"eoCRC_vs_YoungCtrl","pathways","GLUDEG.I.PWY..GABA.shunt",0.0128334848990114,0.0777517766291589,0.869069648782939,0.948308352054325,199,61
"eoCRC_vs_YoungCtrl","pathways","PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I",-0.00529424542826637,0.0348094998627366,0.879271584724469,0.950778195181817,199,198
"eoCRC_vs_YoungCtrl","pathways","NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I",-0.0182527873356904,0.116181860955547,0.875322751964804,0.950778195181817,199,154
"eoCRC_vs_YoungCtrl","pathways","PWY.922..mevalonate.pathway.I",-0.00747569974685993,0.0496105116848843,0.880376371517454,0.950778195181817,199,2
"eoCRC_vs_YoungCtrl","pathways","PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type",-0.0103984868230157,0.0697159771295933,0.881584094723841,0.950778195181817,199,129
"eoCRC_vs_YoungCtrl","pathways","PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.",-0.00427572607455453,0.0330848726488043,0.897304099989686,0.953867682223993,199,198
"eoCRC_vs_YoungCtrl","pathways","P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.",-0.0086857697910882,0.0667712643991314,0.89663531039563,0.953867682223993,199,46
"eoCRC_vs_YoungCtrl","pathways","PWY.7560..methylerythritol.phosphate.pathway.II",-0.0137306564098133,0.104564511881136,0.895661889760422,0.953867682223993,199,135
"eoCRC_vs_YoungCtrl","pathways","PWY.5464..superpathway.of.cytosolic.glycolysis..plants...pyruvate.dehydrogenase.and.TCA.cycle",-0.0100243386851009,0.0760988212314553,0.895333944382203,0.953867682223993,199,18
"eoCRC_vs_YoungCtrl","pathways","PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation",0.00855354394415142,0.0624389603412506,0.891179435129422,0.953867682223993,199,7
"eoCRC_vs_YoungCtrl","pathways","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",0.0124911682286268,0.10066768188453,0.901376917240398,0.955459532274822,199,44
"eoCRC_vs_YoungCtrl","pathways","HISDEG.PWY..L.histidine.degradation.I",-0.0066446506369689,0.0614592257839409,0.914017037113673,0.966097779969153,199,191
"eoCRC_vs_YoungCtrl","pathways","PWY.5121..superpathway.of.geranylgeranyl.diphosphate.biosynthesis.II..via.MEP.",-0.0095658671865375,0.0987912032903228,0.922961315170466,0.972780249796145,199,140
"eoCRC_vs_YoungCtrl","pathways","COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis",-0.0026244291333425,0.0320402335101155,0.934802314546041,0.982469288092298,199,198
"eoCRC_vs_YoungCtrl","pathways","PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation",0.00428869067025645,0.063337375711017,0.94608370234398,0.983390339920952,199,144
"eoCRC_vs_YoungCtrl","pathways","RUMP.PWY..formaldehyde.oxidation.I",-0.00574117401146667,0.0836888496244026,0.945377405725009,0.983390339920952,199,22
"eoCRC_vs_YoungCtrl","pathways","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",-0.00396437831262893,0.0587620469331856,0.946281270489973,0.983390339920952,199,165
"eoCRC_vs_YoungCtrl","pathways","PWY.7094..fatty.acid.salvage",-0.00380032909108364,0.0522734432454489,0.942119115030344,0.983390339920952,199,4
"eoCRC_vs_YoungCtrl","pathways","PWY.5659..GDP.mannose.biosynthesis",-0.0022993691813927,0.0400037001600205,0.95422275886719,0.988153166177925,199,197
"eoCRC_vs_YoungCtrl","pathways","P441.PWY..superpathway.of.N.acetylneuraminate.degradation",0.00298680903465392,0.0543014759346583,0.956191338700472,0.988153166177925,199,185
"eoCRC_vs_YoungCtrl","pathways","PWY.4041...gamma..glutamyl.cycle",0.00183186344888988,0.0497058058671681,0.970639116137685,0.989305252986487,199,176
"eoCRC_vs_YoungCtrl","pathways","PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV",-0.00235889294467759,0.0560719025194232,0.966486242226276,0.989305252986487,199,187
"eoCRC_vs_YoungCtrl","pathways","PWY.7013..L.1.2.propanediol.degradation",0.0028184620454629,0.0702589271190331,0.96804211881565,0.989305252986487,199,74
"eoCRC_vs_YoungCtrl","pathways","PWY66.398..TCA.cycle.III..animals.",0.00279395574675959,0.0714307872895634,0.968838975675154,0.989305252986487,199,6
"eoCRC_vs_YoungCtrl","pathways","PWY.3801..sucrose.degradation.II..sucrose.synthase.",0.00217913645059982,0.0510323353829062,0.965983386765675,0.989305252986487,199,4
"eoCRC_vs_YoungCtrl","pathways","PWY.7345..superpathway.of.anaerobic.sucrose.degradation",0.00146380378382161,0.0503952444717676,0.97685716557405,0.992915091583486,199,4
"eoCRC_vs_YoungCtrl","pathways","HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I",-0.000818831974813918,0.0465481007754449,0.985983081974632,0.994603186221776,199,170
"eoCRC_vs_YoungCtrl","pathways","TEICHOICACID.PWY..teichoic.acid..poly.glycerol..biosynthesis",0.000594386086627934,0.0586338958460973,0.991922315099885,0.994603186221776,199,173
"eoCRC_vs_YoungCtrl","pathways","PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.",-0.00190427595911668,0.0838138221808666,0.981896541940606,0.994603186221776,199,37
"eoCRC_vs_YoungCtrl","pathways","HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.oxopent.4.enoate",0.000664246910947067,0.055849123849734,0.990522667053205,0.994603186221776,199,5
"eoCRC_vs_YoungCtrl","pathways","PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.oxopent.4.enoate",0.000664246910947067,0.055849123849734,0.990522667053205,0.994603186221776,199,5
"eoCRC_vs_YoungCtrl","pathways","GLYOXYLATE.BYPASS..glyoxylate.cycle",6.69204106858511e-05,0.0752067521296179,0.999290940029758,0.999290940029758,199,22
"loCRC_vs_OlderCtrl","species","species.Parvimonas.micra",0.843884361241539,0.0746953082218246,4.78830763113883e-28,2.10685535770108e-25,1083,279
"loCRC_vs_OlderCtrl","species","species.Gemella.morbillorum",0.658701029365449,0.0640912468361543,1.06170133928201e-23,2.33574294642043e-21,1083,204
"loCRC_vs_OlderCtrl","species","species.Peptostreptococcus.stomatis",0.630646578458486,0.0643303422160327,8.62810770234657e-22,1.26545579634416e-19,1083,168
"loCRC_vs_OlderCtrl","species","species.Fusobacterium.nucleatum",0.509619477602127,0.0581917813782677,7.61923728798625e-18,8.38116101678488e-16,1083,141
"loCRC_vs_OlderCtrl","species","species.Solobacterium.moorei",0.518660696141975,0.0595513892535236,1.13100209514546e-17,9.95281843728002e-16,1083,170
"loCRC_vs_OlderCtrl","species","species.Dialister.pneumosintes",0.54619281331222,0.0649122322809503,1.24753428674015e-16,9.1485847694278e-15,1083,125
"loCRC_vs_OlderCtrl","species","species.Roseburia.intestinalis",-0.792987809234093,0.116665341604242,1.76596257089889e-11,7.77023531195513e-10,1083,632
"loCRC_vs_OlderCtrl","species","species.Streptococcus.salivarius",-0.51054139574853,0.0811970788922188,4.68141138546041e-10,1.71651750800215e-08,1083,919
"loCRC_vs_OlderCtrl","species","species.Roseburia.faecis",-0.733013085552613,0.121434176425448,2.16861595966368e-09,6.81565015894301e-08,1083,714
"loCRC_vs_OlderCtrl","species","species.Lachnospira.eligens",-0.678557816877555,0.124096486359297,5.65907449542059e-08,1.55624548624066e-06,1083,721
"loCRC_vs_OlderCtrl","species","species..Clostridium..symbiosum",0.509440161482167,0.0959374647472252,1.33057262950898e-07,3.44383504108207e-06,1083,455
"loCRC_vs_OlderCtrl","species","species.Faecalibacterium.prausnitzii",-0.406590852954405,0.078115119953333,2.32219809917829e-07,5.67648424243582e-06,1083,1021
"loCRC_vs_OlderCtrl","species","species.Ruminococcus.bicirculans",-0.632470660737342,0.122331244837899,2.78737435057536e-07,6.33316517024353e-06,1083,518
"loCRC_vs_OlderCtrl","species","species.Hungatella.hathewayi",0.410822334082237,0.0855785119487097,1.805958755694e-06,3.05623789425139e-05,1083,436
"loCRC_vs_OlderCtrl","species","species.Flavonifractor.plautii",0.375777990862653,0.0811318650537048,4.07118056130099e-06,6.39756945347298e-05,1083,928
"loCRC_vs_OlderCtrl","species","species.Eubacterium.ventriosum",-0.479370553237742,0.104308105097494,4.82387225221028e-06,7.31897858956042e-05,1083,588
"loCRC_vs_OlderCtrl","species","species.Eisenbergiella.tayi",0.343659211730933,0.0753638607807825,5.7010018657034e-06,8.36146940303165e-05,1083,307
"loCRC_vs_OlderCtrl","species","species.Ruthenibacterium.lactatiformans",0.312961176918849,0.0752609390403789,3.46070973791055e-05,0.000431695038133402,1083,950
"loCRC_vs_OlderCtrl","species","species.Eubacterium.sp..CAG.251",-0.427368332065371,0.10332025583518,3.80342520085061e-05,0.000452299213074127,1083,208
"loCRC_vs_OlderCtrl","species","species.Anaerostipes.hadrus",-0.373870175448942,0.090721235561815,4.06151563015045e-05,0.000470280757175315,1083,910
"loCRC_vs_OlderCtrl","species","species.Romboutsia.ilealis",-0.164838343466435,0.0400759901817735,4.20133506875784e-05,0.000473996776988064,1083,110
"loCRC_vs_OlderCtrl","species","species.Firmicutes.bacterium.CAG.110",-0.354864820517055,0.0945593326804964,0.000184206824142377,0.00192978577672966,1083,330
"loCRC_vs_OlderCtrl","species","species.Roseburia.sp..CAG.309",-0.191039772691025,0.0514624660198654,0.000216002376545555,0.00216002376545555,1083,116
"loCRC_vs_OlderCtrl","species","species.Eubacterium.sp..CAG.38",-0.417190257906671,0.11553736865238,0.000319256412888204,0.00305375699284369,1083,540
"loCRC_vs_OlderCtrl","species","species.Enterocloster.bolteae",0.321756825634257,0.0904411662283339,0.000390547743001037,0.00358002097750951,1083,641
"loCRC_vs_OlderCtrl","species","species.Adlercreutzia.equolifaciens",-0.292116866978291,0.0829664678494909,0.000448146160688425,0.00402416960618177,1083,566
"loCRC_vs_OlderCtrl","species","species.Butyricimonas.virosa",0.320871879583031,0.0919197524806465,0.000501167090582946,0.00433347484490395,1083,557
"loCRC_vs_OlderCtrl","species","genus.Streptococcus",0.257064940989487,0.073941385135143,0.000528075662321794,0.00446833252733826,1083,315
"loCRC_vs_OlderCtrl","species","species.Bacteroides.fragilis",0.432681753321176,0.124720288246504,0.000542692112527413,0.00450536848135965,1083,575
"loCRC_vs_OlderCtrl","species","species.Coprococcus.eutactus",-0.349581948491997,0.10210261477831,0.000640723867508695,0.00522071299451529,1083,223
"loCRC_vs_OlderCtrl","species","species..Ruminococcus..lactaris",-0.392133515787198,0.116110397635633,0.000758389061585637,0.00575365064243552,1083,389
"loCRC_vs_OlderCtrl","species","species.Haemophilus.parainfluenzae",-0.302340485638274,0.0894999334954658,0.000756068305904011,0.00575365064243552,1083,530
"loCRC_vs_OlderCtrl","species","species.Bacteroides.nordii",0.194502262788737,0.0600930497116828,0.00124614606358432,0.00898859455700162,1083,172
"loCRC_vs_OlderCtrl","species","species.Gemmiger.formicilis",-0.296234456478139,0.0921297735272194,0.00134143403674671,0.0095198544543315,1083,729
"loCRC_vs_OlderCtrl","species","species.Streptococcus.thermophilus",-0.304553061730704,0.0950310141522725,0.00139154128902859,0.00971870106623143,1083,426
"loCRC_vs_OlderCtrl","species","species.Clostridium.sp..CAG.167",-0.191915475765549,0.0601248004313121,0.00145417051360393,0.00984361578439585,1083,109
"loCRC_vs_OlderCtrl","species","species.Fusicatenibacter.saccharivorans",-0.293445861098551,0.092449795272933,0.00154574253001961,0.0103049502001308,1083,909
"loCRC_vs_OlderCtrl","species","species.Rothia.mucilaginosa",-0.225120523415156,0.0734612412731363,0.00223481018069407,0.0132880605338567,1083,364
"loCRC_vs_OlderCtrl","species","species.Adlercreutzia.equolifaciens_1",-0.258790609423363,0.0843205442893173,0.0022007665682218,0.0132880605338567,1083,577
"loCRC_vs_OlderCtrl","species","species.Anaerotruncus.colihominis",0.231812750166153,0.077156141321002,0.00272214825823128,0.0159699364482902,1083,381
"loCRC_vs_OlderCtrl","species","species.Proteobacteria.bacterium.CAG.139",-0.268345521188784,0.0897615495944065,0.00285746937839762,0.0165432437696704,1083,285
"loCRC_vs_OlderCtrl","species","species.Agathobaculum.butyriciproducens",-0.235695501485214,0.0805733722734264,0.00351447651794712,0.0198252521525222,1083,921
"loCRC_vs_OlderCtrl","species","species.Enterocloster.citroniae",0.227668844199335,0.0783407782075111,0.00373433916914535,0.0207988510686576,1083,520
"loCRC_vs_OlderCtrl","species","species.Mogibacterium.diversum",0.190197902765618,0.0657333589299732,0.00388699701430779,0.0213784835786929,1083,368
"loCRC_vs_OlderCtrl","species","species.Prevotella.stercorea",0.261598776489271,0.0929342269772395,0.00496882876580719,0.0266620080116484,1083,154
"loCRC_vs_OlderCtrl","species","species.Streptococcus.australis",-0.189753016423225,0.0684179828494714,0.00564252627541374,0.0292083713080241,1083,282
"loCRC_vs_OlderCtrl","species","species.Anaerobutyricum.hallii",-0.224025456086011,0.081380810972665,0.00600846782935858,0.0303876533898595,1083,869
"loCRC_vs_OlderCtrl","species","species.Gemella.haemolysans",0.173516945603107,0.0637571524837889,0.00660297853389023,0.0326439388192326,1083,256
"loCRC_vs_OlderCtrl","species","species.Turicibacter.sanguinis",-0.211450638379209,0.077947543851666,0.00677965619260569,0.0327807552169946,1083,236
"loCRC_vs_OlderCtrl","species","species.Lachnospira.pectinoschiza",-0.347906632676092,0.128145356048879,0.00673499216738548,0.0327807552169946,1083,459
"loCRC_vs_OlderCtrl","species","species.Anaerotignum.lactatifermentans",0.244132728707098,0.0901482542309451,0.00687377930595941,0.0328745966806755,1083,224
"loCRC_vs_OlderCtrl","species","species.Oscillibacter.sp..57_20",-0.29336297873476,0.111694364828553,0.00875010664606485,0.0405268097291425,1083,564
"loCRC_vs_OlderCtrl","species","species.Escherichia.coli",0.313015559739549,0.120567298817527,0.00955519687660266,0.043343161089744,1083,764
"loCRC_vs_OlderCtrl","species","species.Roseburia.hominis",-0.255180244603807,0.0986070945947153,0.00978747232168808,0.0439437532810485,1083,765
"loCRC_vs_OlderCtrl","species","species.Blautia.wexlerae",-0.198682249478557,0.0769887383323312,0.00999297800833219,0.0439691032366617,1083,955
"loCRC_vs_OlderCtrl","species","species.Bifidobacterium.longum",-0.288353005622129,0.113685742030337,0.0113404315199848,0.0475218082742221,1083,832
"loCRC_vs_OlderCtrl","species","species.Roseburia.inulinivorans",-0.265432723095127,0.105296417416411,0.0118522848419858,0.0491981634950352,1083,870
"loCRC_vs_OlderCtrl","species","species.Roseburia.sp..CAG.471",-0.18434911340315,0.0740528874878828,0.0129455469561471,0.0532340248663991,1083,267
"loCRC_vs_OlderCtrl","species","species.Methanobrevibacter.smithii",0.241658297007955,0.0990131673449424,0.0148209645452364,0.0577099504416283,1083,303
"loCRC_vs_OlderCtrl","species","species.Parabacteroides.distasonis",0.234207785786001,0.0959420817285095,0.0148019370946776,0.0577099504416283,1083,913
"loCRC_vs_OlderCtrl","species","species.Bifidobacterium.bifidum",-0.244307767565683,0.0999756963382704,0.0146985657137842,0.0577099504416283,1083,199
"loCRC_vs_OlderCtrl","species","species.Turicimonas.muris",-0.160847211183021,0.065841847222712,0.0147284352464941,0.0577099504416283,1083,216
"loCRC_vs_OlderCtrl","species","species.Bifidobacterium.adolescentis",-0.319052298644644,0.131438982861692,0.0153718571817861,0.0593299750875954,1083,605
"loCRC_vs_OlderCtrl","species","species..Ruminococcus..gnavus",0.293994874083831,0.123352131569815,0.0173275081375798,0.0635341965044594,1083,771
"loCRC_vs_OlderCtrl","species","species.Eisenbergiella.massiliensis",0.172705472970652,0.0730194774706996,0.0181974111471637,0.0656300074160002,1083,230
"loCRC_vs_OlderCtrl","species","species.Firmicutes.bacterium.CAG.170",-0.155701453982846,0.0659278872442247,0.018369664319555,0.0657126203301155,1083,155
"loCRC_vs_OlderCtrl","species","species.Blautia.producta",-0.143238717859088,0.0616413158156325,0.0203249385297088,0.0709759758180307,1083,135
"loCRC_vs_OlderCtrl","species","species.Streptococcus.mitis",0.191621339517471,0.0827567916718203,0.0207745443806038,0.071509892323045,1083,479
"loCRC_vs_OlderCtrl","species","species.Butyricimonas.synergistica",0.177771076689571,0.0767923971294792,0.020802877766704,0.071509892323045,1083,337
"loCRC_vs_OlderCtrl","species","species.Parabacteroides.merdae",0.274761408306839,0.120652541740885,0.0229643980388909,0.0762939721698517,1083,747
"loCRC_vs_OlderCtrl","species","species.Streptococcus.oralis",0.179370345115196,0.0815580103616809,0.0280689104808209,0.0901483256318334,1083,431
"loCRC_vs_OlderCtrl","species","species.Bacteroides.caccae",0.276586840709262,0.125683347179887,0.0279714029665168,0.0901483256318334,1083,662
"loCRC_vs_OlderCtrl","species","species.Streptococcus.mutans",-0.139588157381938,0.0647361627518195,0.0312843978767325,0.0987917205513345,1083,180
"loCRC_vs_OlderCtrl","species","species.Bacteroides.thetaiotaomicron",0.204253374003814,0.0959428081344851,0.0334891719433037,0.104505217411728,1083,901
"loCRC_vs_OlderCtrl","species","species.Intestinimonas.butyriciproducens",0.180805813756889,0.0855446286504657,0.0347804711632224,0.107770474026886,1083,447
"loCRC_vs_OlderCtrl","species","species.Lancefieldella.parvula",0.0906610148486983,0.0433684332774399,0.036809014880149,0.111809773379943,1083,98
"loCRC_vs_OlderCtrl","species","species.Parasutterella.excrementihominis",-0.206343239341376,0.100456406437682,0.0402113423893352,0.119547234130456,1083,414
"loCRC_vs_OlderCtrl","species","species.Klebsiella.variicola",-0.179502810321369,0.0872799997462934,0.0399630104247906,0.119547234130456,1083,241
"loCRC_vs_OlderCtrl","species","species.Eubacterium.sp..CAG.274",-0.197717784167408,0.0963981844598721,0.0405034947492555,0.119607635501157,1083,276
"loCRC_vs_OlderCtrl","species","species.Adlercreutzia.caecimuris",-0.0871563973477668,0.0426083665231099,0.0410468857566714,0.119644558559997,1083,231
"loCRC_vs_OlderCtrl","species","species.Alistipes.indistinctus",0.173925774176423,0.0850332782985195,0.0410598371421807,0.119644558559997,1083,378
"loCRC_vs_OlderCtrl","species","species.Pseudoflavonifractor.sp..An184",0.100640397163394,0.0495855741199576,0.0426399169310302,0.123199736193101,1083,93
"loCRC_vs_OlderCtrl","species","species.Collinsella.aerofaciens",0.216012699479237,0.106746870582201,0.0432584546691202,0.123595584768915,1083,898
"loCRC_vs_OlderCtrl","species","species.Firmicutes.bacterium.CAG.95",-0.142155687312989,0.0705020752164443,0.0440132179231675,0.124046244003064,1083,211
"loCRC_vs_OlderCtrl","species","species.Lactobacillus.rogosae",-0.143508375695304,0.0714381714524266,0.0448023553050813,0.124766052748328,1083,249
"loCRC_vs_OlderCtrl","species","species.Streptococcus.sp..A12",-0.105349426112072,0.0532884428106002,0.048300357058106,0.130381331935992,1083,184
"loCRC_vs_OlderCtrl","species","species.Dorea.sp..CAG.317",-0.151267687276191,0.0763731565443498,0.0478868656673502,0.130381331935992,1083,171
"loCRC_vs_OlderCtrl","species","species.Alistipes.finegoldii",0.199657714153242,0.101316775928558,0.0490229807078796,0.130727948554346,1083,666
"loCRC_vs_OlderCtrl","species","species..Clostridium..scindens",0.103915172049072,0.0529497253797921,0.0499592693400967,0.132214699368204,1083,115
"loCRC_vs_OlderCtrl","species","species.Phocaeicola.plebeius",0.265737951521572,0.137186889151131,0.0530010130878263,0.136102169448769,1083,385
"loCRC_vs_OlderCtrl","species","species.Bilophila.wadsworthia",0.162219100695733,0.0836535988598768,0.0527416411642845,0.136102169448769,1083,665
"loCRC_vs_OlderCtrl","species","species.Parabacteroides.goldsteinii",0.170566341925442,0.0879014441890398,0.0525889594089124,0.136102169448769,1083,337
"loCRC_vs_OlderCtrl","species","species.Akkermansia.muciniphila",0.231023168110162,0.123038058482245,0.0606990143757484,0.151747535939371,1083,552
"loCRC_vs_OlderCtrl","species","species.Holdemania.filiformis",0.147347615887372,0.0788977386015422,0.0620930636129324,0.152630994355811,1083,455
"loCRC_vs_OlderCtrl","species","species.Bifidobacterium.pseudocatenulatum",-0.221327634158069,0.118501381882464,0.0620729785295196,0.152630994355811,1083,452
"loCRC_vs_OlderCtrl","species","species..Eubacterium..rectale",-0.232507979477758,0.125845631275967,0.0649397213828597,0.158741541158101,1083,812
"loCRC_vs_OlderCtrl","species","species.Alistipes.shahii",0.167773800336184,0.0911423003601745,0.0659282179444841,0.160267491135763,1083,670
"loCRC_vs_OlderCtrl","species","species.Megamonas.funiformis",0.165183102537491,0.0908191260737003,0.0692181452825323,0.165521651762577,1083,184
"loCRC_vs_OlderCtrl","species","species.Christensenella.hongkongensis",0.0921611028728253,0.0514490577124923,0.07352519127114,0.170268863996324,1083,148
"loCRC_vs_OlderCtrl","species","species.Ruminococcaceae.bacterium.D16",0.107220731528913,0.0598305482787311,0.0734010557791418,0.170268863996324,1083,149
"loCRC_vs_OlderCtrl","species","species.Fusobacterium.mortiferum",0.158464174212484,0.0886421649626637,0.0741087504452843,0.170721728774477,1083,146
"loCRC_vs_OlderCtrl","species","species.Actinomyces.sp..ICM47",-0.118074292512402,0.0662379841426638,0.0749374918704989,0.171731752203227,1083,266
"loCRC_vs_OlderCtrl","species","species.Eubacterium.ramulus",-0.173643758881511,0.0977758322944146,0.0760264891725745,0.173324638528149,1083,666
"loCRC_vs_OlderCtrl","species","species..Clostridium..spiroforme",-0.143059294245119,0.0810634721111961,0.0778838547450328,0.174841306570482,1083,313
"loCRC_vs_OlderCtrl","species","species.Dielma.fastidiosa",0.102490683694847,0.0580570900810454,0.077789378197802,0.174841306570482,1083,176
"loCRC_vs_OlderCtrl","species","species.Allisonella.histaminiformans",0.120622836500552,0.0686355077411629,0.0791273031078353,0.175838451350745,1083,233
"loCRC_vs_OlderCtrl","species","species.Streptococcus.parasanguinis",-0.15116286087072,0.0890013311104431,0.0897156016376317,0.195420122379,1083,846
"loCRC_vs_OlderCtrl","species","species.Bacteroides.intestinalis",-0.153913573954543,0.0929872350601396,0.0981736777117319,0.211747148005696,1083,255
"loCRC_vs_OlderCtrl","species","species.Firmicutes.bacterium.CAG.94",0.122326926060668,0.0745912712416471,0.101305605883424,0.21638090577042,1083,255
"loCRC_vs_OlderCtrl","species","species.Phocaeicola.vulgatus",0.178773745408846,0.113494160789744,0.115509607147191,0.241607741086554,1083,940
"loCRC_vs_OlderCtrl","species","species.Veillonella.infantium",-0.109872427746191,0.0699311979574474,0.11644218035397,0.241672449791258,1083,273
"loCRC_vs_OlderCtrl","species","species.Veillonella.parvula",0.160247625962074,0.10270283269439,0.118982678189907,0.244637282259622,1083,535
"loCRC_vs_OlderCtrl","species","species.Actinomyces.sp..HMSC035G02",0.0782902278628907,0.0506709328283379,0.122623355482129,0.247496680789618,1083,167
